id,pattern,token_count,update_date,label,para
2106.03907,code,113,,,"In this section, we report the empirical performance of the DFPV method. First, we present the results of estimating structural functions; we design two experimental settings for low-dimensional treatments and high-dimensional treatments, respectively. Then, we show the result of applying PCL methods to the bandit oﬀ-policy evaluation problem with confounding. We include the results for problems considered in prior work in Appendix E. The experiments are implemented using PyTorch [27]. The code is included in the supplemental material. All experiments can be run in a few minutes on Intel(R) Xeon(R) CPU E5-2698 v4 2.20GHz."
2106.03907,data,104,,,"We have proposed a novel approach for proxy causal learning, the Deep Feature Proxy Variable (DFPV) method, which performs two-stage least squares regression on ﬂexible and expressive features. Motivated by the literature on the instrumental variable problem, we showed how to learn these feature maps adaptively with deep neural networks. We also showed that PCL learning can be used for oﬀ-policy evaluation in the bandit setting with confounding, and that DFIV performs competitively in this domain. This work thus brings together research from the worlds of deep oﬄine RL and causality from observational data."
2106.03907,data,107,,,"We only compare PCL methods here, as it is not straightforward to apply CEVAE to the oﬀ-policy evaluation problem. We evenly split the data for Stage 1, Stage 2, and policy evaluation (i.e we set n = m = n(cid:48)).We ran 20 simulations for each setting. Results are summarized in Figure 4, in which DFPV performs better than existing PCL methods. This is not surprising since, as demonstrated in the structural function experiments, DFPV can estimate complex bridge functions, which results in a more accurate estimation of the value function."
2106.03907,data,110,,,"In this section, we develop a consistency result for causal parameters discussed in the main body. First, we consider the structural function. Given estimated bridge function ˆh(a, w) = ˆu(cid:62)(ψˆθA(2) (w)), we estimate the structural function by taking the empirical mean over W . To make the discussion simple, }nW we assume the access to an additional data sample SW = {wextra i=1, such that the estimated structural function is given as ˆfstruct(a) = ˆu(cid:62)(ψˆθA(2)"
2106.03907,data,112,,,"The complete procedure is presented in Algorithm 1. Note that we may use any sophisticated gradient-based learning method to optimize, such as Adam [10]. As reported in Xu et al. [35], we observe that the learning procedure is stabilized by running several gradient descent steps on the stage 1 parameters (θA(1), θZ) before updating the stage 2 features (θA(2), θW ). Furthermore, we may use mini-batch updates, which sample subsets of the data at the beginning of each iteration and only use these subsamples to update the parameters."
2106.03907,data,117,,,"Here, function Fig returns the corresponding image for the latent parameters, and η, ε are noise variables generated from ηA ∼ N (0.0, 0.1I) and ε ∼ N (0.0, 0.5). Each element of the matrix B ∈ R10×4096 is generated from Unif(0.0, 1.0) and ﬁxed throughout the experiment. From the data generation process, we can see that A and Y are confounded by posY. Treatment variable A is given as a ﬁgure corrupted with Gaussian random noise. The variable posY is not revealed to the model, and there is no observable confounder. The structural function for this"
2106.03907,data,122,,,"In both experiments, DFPV consistently outperforms existing methods. This suggests that DFPV is capable of learning complex structural functions by taking the advantage of the ﬂexibility of neural networks. KPV and PMMR perform similarly in all settings, but KPV tends to perform slightly better when the data size is large. This might be because KPV expresses its solution using a larger number of parameters than PMMR. Although CEVAE also learns a ﬂexible model with a neural network, it’s highly unstable in the demand design experiment and underperforms kernel methods in the dSprite experiment. This is because CEVAE does not take advantage of the relations between proxy variables and the structural function."
2106.03907,data,125,,,"If observations from the joint distribution of (A, Y, Z, W ) are available in both stages, we can tune the regularization parameters λ1, λ2 using the approach proposed in Singh et al. [30], Xu et al. [35]. Let the complete data of stage 1 and stage 2 be denoted as (ai, yi, zi, wi) and (˜ai, ˜yi, ˜zi, ˜wi). Then, we can use the data not used in each stage to evaluate the out-of-sample performance of the other stage. Speciﬁcally, let Algorithm 1 converges at t = T , and the regularizing parameters are given by"
2106.03907,data,14,,,"[3] B. Deaner. Proxy controls and panel data, 2018."
2106.03907,data,151,,,"Here, ψp(W,Z|L), ψp(A|L), µp(Y |A,L) are neural networks. We provide the structure of neural nets in Table 4 and 5. Following the orignal work [17], we train all neural nets by Adamax [10] with a learning rate of 0.01, which was annealed with an exponential decay schedule. We also performed early stopping according to the lower bound on a validation set. To predict structural function, we obtain q(L) by marginalizing q(L|A, Z, W, Y ) by observed data A, Z, W, Y . We then (cid:2)EY ∼p(Y |A=a,L) [Y ](cid:3). output ˆfstruct(a) = EL∼q(L)"
2106.03907,data,16,,,"i=1 Note that empirically, we can use outcome-proxy data in S1 instead of SW ."
2106.03907,data,16,,,"i=1, stage 3 data S3 = { ˇwi, ˇci}n(cid:48)"
2106.03907,data,17,,,"i=1, stage 2 data S2 = {(˜yi, ˜ai, ˜zi)}n"
2106.03907,data,18,,,"outcome-proxy variable data SW = {wextra 1 − 7δ, we have (cid:107)f ∗"
2106.03907,data,182,,,"In this paper, we propose a novel Deep Feature Proxy Variable (DFPV) method, which is the ﬁrst work to apply neural networks to the PCL problem. The technique we employ builds on earlier work in instrumental variable (IV) regression, which is a related causal inference setting to PCL. A range of deep learning methods has recently been introduced for IV regression [1, 6, 35]. We propose to adopt the Deep Feature Instrumental Variable method [35], which learns deep adaptive features within a two-stage regression framework. Details of DFPV are given in Section 3. In Section 4, we empirically show that DFPV outperforms other PCL methods in several examples. We further apply PCL methods to the oﬀ-policy evaluation problem in a confounded bandit setting, which aims to estimate the average reward of a new policy given data with confounding bias. We discuss the setting in Section 3, and show the superiority of DFPV in experiments in Section 4."
